"scenario","n_per_arm","design_wr","buysetest_wr","buysetest_p","buysetest_reject","disjoint_wins","disjoint_losses","disjoint_neutral","disjoint_wr","adaptive_reject","adaptive_crossing","adaptive_final_evalue","fixed_reject","fixed_crossing","fixed_final_evalue","sim"
"null",250,1.3,0.925150161712614,0.782271558824562,FALSE,126,124,0,1.01612903225806,FALSE,NA,0.330159609055173,FALSE,NA,0.152195671899726,91
"null",250,1.3,1.09170013386881,0.187908950479343,FALSE,138,112,0,1.23214285714286,FALSE,NA,1.2112434858976,FALSE,NA,3.545867719193,92
"null",250,1.3,0.915004442810307,0.812287996491489,FALSE,117,133,0,0.879699248120301,FALSE,NA,0.385802965032434,FALSE,NA,0.0143519902775636,93
"null",250,1.3,0.918649270913277,0.804138421497852,FALSE,125,125,0,1,FALSE,NA,0.216713583666818,FALSE,NA,0.11707359376902,94
"null",250,1.3,0.953979866191459,0.683122179821047,FALSE,115,135,0,0.851851851851852,FALSE,NA,0.747230680112457,FALSE,NA,0.00849230193938676,95
"null",250,1.3,0.944738316012197,0.717571565399214,FALSE,120,130,0,0.923076923076923,FALSE,NA,0.32731830027687,FALSE,NA,0.0315313226398073,96
"null",250,1.3,1.15554405932057,0.0713225542359136,FALSE,145,105,0,1.38095238095238,FALSE,NA,3.64223433188073,TRUE,245,22.2497940857533,97
"null",250,1.3,0.900446985130903,0.853996680999543,FALSE,116,134,0,0.865671641791045,FALSE,NA,0.586004027114478,FALSE,NA,0.0110399925212028,98
"null",250,1.3,0.987218212457474,0.55190976933884,FALSE,126,124,0,1.01612903225806,FALSE,NA,0.116062115353606,FALSE,NA,0.152195671899726,99
"null",250,1.3,0.910146699266504,0.826714277970311,FALSE,122,128,0,0.953125,FALSE,NA,0.0756524169893711,FALSE,NA,0.0532879352612742,100
"null",250,1.3,0.986018430251033,0.555998039915304,FALSE,118,132,0,0.893939393939394,FALSE,NA,0.289506945411493,FALSE,NA,0.0186575873608327,101
"null",250,1.3,1.02324301576511,0.408488164771117,FALSE,128,122,0,1.04918032786885,FALSE,NA,0.358185177199286,FALSE,NA,0.257210685510536,102
"null",250,1.3,0.910438636710989,0.827304999156968,FALSE,121,129,0,0.937984496124031,FALSE,NA,0.359850053358328,FALSE,NA,0.0409907194317495,103
"null",250,1.3,0.964358676179401,0.642301983952451,FALSE,125,125,0,1,FALSE,NA,0.0885835093694519,FALSE,NA,0.11707359376902,104
"null",250,1.3,0.986460286685949,0.554499210962918,FALSE,131,119,0,1.10084033613445,FALSE,NA,0.421354064412167,FALSE,NA,0.565091876066649,105
"null",250,1.3,0.864280387770321,0.927685698092082,FALSE,111,139,0,0.798561151079137,FALSE,NA,1.14320346146965,FALSE,NA,0.00297339096648813,106
"null",250,1.3,1.00217837006663,0.49120049415569,FALSE,126,124,0,1.01612903225806,FALSE,NA,0.295504899817817,FALSE,NA,0.152195671899726,107
"null",250,1.3,0.944012441679627,0.718717006408377,FALSE,123,127,0,0.968503937007874,FALSE,NA,0.206091350989043,FALSE,NA,0.0692743158396566,108
"null",250,1.3,1.08799652557378,0.199996575296538,FALSE,120,130,0,0.923076923076923,FALSE,NA,0.284579525201434,FALSE,NA,0.0315313226398073,109
"null",250,1.3,1.06250206250206,0.269222770839861,FALSE,125,125,0,1,FALSE,NA,0.309619584060873,FALSE,NA,0.11707359376902,110
"null",250,1.3,0.992539930500207,0.530250134379253,FALSE,115,135,0,0.851851851851852,FALSE,NA,0.48542292141323,FALSE,NA,0.00849230193938676,111
"null",250,1.3,1.06400052838414,0.267474423864573,FALSE,132,118,0,1.11864406779661,FALSE,NA,0.447670495657925,FALSE,NA,0.734619438886643,112
"null",250,1.3,1.14041095890411,0.0946611976269794,FALSE,133,117,0,1.13675213675214,FALSE,NA,0.540427678111661,FALSE,NA,0.955005270552636,113
"null",250,1.3,0.968070031804012,0.627591301253327,FALSE,124,126,0,0.984126984126984,FALSE,NA,0.322401706650026,FALSE,NA,0.0900566105915536,114
"null",250,1.3,0.867622889586135,0.925177589771928,FALSE,117,133,0,0.879699248120301,FALSE,NA,0.148273544130024,FALSE,NA,0.0143519902775636,115
"null",250,1.3,0.929786642788773,0.766784758147907,FALSE,122,128,0,0.953125,FALSE,NA,0.125293377142257,FALSE,NA,0.0532879352612743,116
"null",250,1.3,1.13638694240301,0.0968055212895733,FALSE,132,118,0,1.11864406779661,FALSE,NA,0.478526079805387,FALSE,NA,0.734619438886644,117
"null",250,1.3,1.03463767172342,0.365362769480585,FALSE,127,123,0,1.03252032520325,FALSE,NA,0.232601281109382,FALSE,NA,0.197854373469643,118
"null",250,1.3,1.0127528017519,0.448837737267937,FALSE,124,126,0,0.984126984126984,FALSE,NA,0.170099077705563,FALSE,NA,0.0900566105915537,119
"null",250,1.3,1.085279594288,0.201813939043496,FALSE,133,117,0,1.13675213675214,FALSE,NA,0.439113909123004,FALSE,NA,0.955005270552636,120
"null",250,1.3,0.946858549045261,0.707883470491237,FALSE,128,122,0,1.04918032786885,FALSE,NA,0.166407198703841,FALSE,NA,0.257210685510536,121
"null",250,1.3,0.981422185587928,0.575073454879745,FALSE,123,127,0,0.968503937007874,FALSE,NA,0.293917858852065,FALSE,NA,0.0692743158396565,122
"null",250,1.3,1.10671790204604,0.152528456770711,FALSE,131,119,0,1.10084033613445,FALSE,NA,0.154651695044084,FALSE,NA,0.565091876066649,123
"null",250,1.3,1.02258826575192,0.411137379643875,FALSE,126,124,0,1.01612903225806,FALSE,NA,0.208964600677323,FALSE,NA,0.152195671899726,124
"null",250,1.3,1.03483639915351,0.364366496999362,FALSE,128,122,0,1.04918032786885,FALSE,NA,0.337029026844656,FALSE,NA,0.257210685510537,125
"null",250,1.3,1.24868676692811,0.0129279403182408,TRUE,146,104,0,1.40384615384615,FALSE,NA,7.59226888123309,TRUE,177,28.9247323114794,126
"null",250,1.3,1.14099753357084,0.091631144010489,FALSE,134,116,0,1.1551724137931,FALSE,NA,0.56354905607466,FALSE,NA,1.24150685171843,127
"null",250,1.3,1.02816718587747,0.389367800738153,FALSE,133,117,0,1.13675213675214,FALSE,NA,0.538459428600445,FALSE,NA,0.955005270552636,128
"null",250,1.3,0.938705875054284,0.73904498900502,FALSE,119,131,0,0.908396946564885,FALSE,NA,0.381805427846403,FALSE,NA,0.0242548635690825,129
"null",250,1.3,1.0119752768478,0.452909297923406,FALSE,125,125,0,1,FALSE,NA,0.318562794643477,FALSE,NA,0.11707359376902,130
"null",250,1.3,0.86511489107729,0.928881311705033,FALSE,107,143,0,0.748251748251748,FALSE,NA,4.09312691369694,FALSE,NA,0.00104106682766294,131
"null",250,1.3,0.91694270641639,0.810724792001206,FALSE,124,126,0,0.984126984126984,FALSE,NA,0.233020314942602,FALSE,NA,0.0900566105915536,132
"null",250,1.3,0.977034764179293,0.592419547603113,FALSE,121,129,0,0.937984496124031,FALSE,NA,0.294288294469495,FALSE,NA,0.0409907194317495,133
"null",250,1.3,1.0987239758227,0.170235602860697,FALSE,136,114,0,1.19298245614035,FALSE,NA,0.678317438838836,FALSE,NA,2.09814657940414,134
"null",250,1.3,0.916942706416391,0.80859263981559,FALSE,117,133,0,0.879699248120301,FALSE,NA,0.266322839558863,FALSE,NA,0.0143519902775636,135
"null",250,1.3,1.02961615899201,0.384458624165416,FALSE,135,115,0,1.17391304347826,FALSE,NA,0.696593965561738,FALSE,NA,1.61395890723396,136
"null",250,1.3,1.06878289364801,0.249948854788505,FALSE,132,118,0,1.11864406779661,FALSE,NA,0.453555294284875,FALSE,NA,0.734619438886643,137
"null",250,1.3,1.09450402144772,0.181842122650039,FALSE,122,128,0,0.953125,FALSE,NA,0.327867538945393,FALSE,NA,0.0532879352612743,138
"null",250,1.3,1.08618445208452,0.200627222014789,FALSE,137,113,0,1.21238938053097,FALSE,NA,0.820989997895028,FALSE,NA,2.72759055322539,139
"null",250,1.3,0.930680835289757,0.762306710086267,FALSE,116,134,0,0.865671641791045,FALSE,NA,0.0996030980253355,FALSE,NA,0.0110399925212028,140
"null",250,1.3,1.13887272851716,0.0958105724969565,FALSE,132,118,0,1.11864406779661,FALSE,NA,0.118010872155152,FALSE,NA,0.734619438886644,141
"null",250,1.3,1.14195140340656,0.0938188006257412,FALSE,128,122,0,1.04918032786885,FALSE,NA,0.316376908259287,FALSE,NA,0.257210685510536,142
"null",250,1.3,1.0635235076598,0.266701404669638,FALSE,118,132,0,0.893939393939394,FALSE,NA,0.497671626335839,FALSE,NA,0.0186575873608327,143
"null",250,1.3,1.00346198230542,0.486117617436973,FALSE,128,122,0,1.04918032786885,FALSE,NA,0.347704214754491,FALSE,NA,0.257210685510536,144
"null",250,1.3,1.05187130663165,0.305276811997071,FALSE,129,121,0,1.06611570247934,FALSE,NA,0.373133606496831,FALSE,NA,0.334373891163697,145
"null",250,1.3,0.981610653138871,0.573971015878398,FALSE,125,125,0,1,FALSE,NA,0.328873555053925,FALSE,NA,0.11707359376902,146
"null",250,1.3,0.857299931651363,0.939092503236978,FALSE,120,130,0,0.923076923076923,FALSE,NA,0.367668998297153,FALSE,NA,0.0315313226398072,147
"null",250,1.3,1.04408686551544,0.331510247575026,FALSE,133,117,0,1.13675213675214,FALSE,NA,0.560881061918654,FALSE,NA,0.955005270552637,148
"null",250,1.3,0.837424665588711,0.961973889925469,FALSE,112,138,0,0.811594202898551,FALSE,NA,0.963738434709055,FALSE,NA,0.00386540825643457,149
"null",250,1.3,1.20785643634308,0.0298517003605224,TRUE,140,110,0,1.27272727272727,FALSE,NA,1.90772401329972,FALSE,NA,5.99251644543617,150
"null",250,1.3,1.01042202779207,0.45837824586318,FALSE,131,119,0,1.10084033613445,FALSE,NA,0.186887180818798,FALSE,NA,0.565091876066648,151
"null",250,1.3,0.953430223472417,0.684853052814998,FALSE,117,133,0,0.879699248120301,FALSE,NA,0.42121452731632,FALSE,NA,0.0143519902775636,152
"null",250,1.3,1.05903670027015,0.280444221395821,FALSE,132,118,0,1.11864406779661,FALSE,NA,0.479977501787422,FALSE,NA,0.734619438886644,153
"null",250,1.3,0.892734926259047,0.87565128871522,FALSE,125,125,0,1,FALSE,NA,0.285651305477991,FALSE,NA,0.11707359376902,154
"null",250,1.3,1.07448220924057,0.237770468408026,FALSE,130,120,0,1.08333333333333,FALSE,NA,0.232108073493849,FALSE,NA,0.434686058512806,155
"null",250,1.3,0.924261083743842,0.786112084485546,FALSE,118,132,0,0.893939393939394,FALSE,NA,0.454979454910212,FALSE,NA,0.0186575873608327,156
"null",250,1.3,1.04201653216584,0.339586872696493,FALSE,137,113,0,1.21238938053097,FALSE,NA,1.01052023372398,FALSE,NA,2.72759055322539,157
"null",250,1.3,0.995466300565116,0.518308467228144,FALSE,125,125,0,1,FALSE,NA,0.285994232976497,FALSE,NA,0.11707359376902,158
"null",250,1.3,0.984946168259917,0.560644505972544,FALSE,129,121,0,1.06611570247934,FALSE,NA,0.258900130670412,FALSE,NA,0.334373891163697,159
"null",250,1.3,1.21631205673759,0.024136251349153,TRUE,137,113,0,1.21238938053097,FALSE,NA,0.866539020728956,FALSE,NA,2.72759055322539,160
"null",250,1.3,0.944798830009024,0.71458310404199,FALSE,118,132,0,0.893939393939394,FALSE,NA,0.387839536658677,FALSE,NA,0.0186575873608327,161
"null",250,1.3,1.00590538545478,0.476545981867245,FALSE,131,119,0,1.10084033613445,FALSE,NA,0.42536138656996,FALSE,NA,0.565091876066649,162
"null",250,1.3,0.944980394597622,0.714835207571573,FALSE,138,112,0,1.23214285714286,FALSE,NA,1.12847653968378,FALSE,NA,3.545867719193,163
"null",250,1.3,0.743715648801719,0.998441332538409,FALSE,105,145,0,0.724137931034483,FALSE,NA,6.98759499295541,FALSE,NA,0.00061601587435677,164
"null",250,1.3,0.940090020176936,0.733447249335579,FALSE,108,142,0,0.76056338028169,FALSE,NA,0.982596635256838,FALSE,NA,0.00135338687596182,165
"null",250,1.3,1.00339776260538,0.486403797428905,FALSE,122,128,0,0.953125,FALSE,NA,0.142195598953663,FALSE,NA,0.0532879352612743,166
"null",250,1.3,1.11921877119219,0.127209987198489,FALSE,135,115,0,1.17391304347826,FALSE,NA,0.710953689701874,FALSE,NA,1.61395890723395,167
"null",250,1.3,1.06093780914067,0.276604183700364,FALSE,134,116,0,1.1551724137931,FALSE,NA,0.63695005980712,FALSE,NA,1.24150685171843,168
"null",250,1.3,1.05754543060311,0.286762296133054,FALSE,122,128,0,0.953125,FALSE,NA,0.313345696818356,FALSE,NA,0.0532879352612743,169
"null",250,1.3,1.02016937100006,0.419907731945975,FALSE,132,118,0,1.11864406779661,FALSE,NA,0.382645201553762,FALSE,NA,0.734619438886642,170
"null",250,1.3,0.897734863666728,0.862406817153963,FALSE,124,126,0,0.984126984126984,FALSE,NA,0.256773393146931,FALSE,NA,0.0900566105915535,171
"null",250,1.3,0.924853711117955,0.782303411843319,FALSE,120,130,0,0.923076923076923,FALSE,NA,0.311758234215632,FALSE,NA,0.0315313226398073,172
"null",250,1.3,1.01359579883373,0.446039861719813,FALSE,124,126,0,0.984126984126984,FALSE,NA,0.0903371486311605,FALSE,NA,0.0900566105915535,173
"null",250,1.3,0.871537655337625,0.916310759755885,FALSE,118,132,0,0.893939393939394,FALSE,NA,0.384047356470038,FALSE,NA,0.0186575873608327,174
"null",250,1.3,0.852016475538566,0.945717420918502,FALSE,110,140,0,0.785714285714286,FALSE,NA,1.20189245591256,FALSE,NA,0.00228722382037548,175
"null",250,1.3,0.986902339776195,0.55236116086296,FALSE,127,123,0,1.03252032520325,FALSE,NA,0.263267525240031,FALSE,NA,0.197854373469643,176
"null",250,1.3,1.04281745383233,0.335860498559529,FALSE,134,116,0,1.1551724137931,FALSE,NA,0.310085103846972,FALSE,NA,1.24150685171843,177
"null",250,1.3,1.14548075932855,0.0876123173207146,FALSE,139,111,0,1.25225225225225,FALSE,NA,1.46719627029981,FALSE,NA,4.6096280349509,178
"null",250,1.3,0.929607903673973,0.766580674258101,FALSE,118,132,0,0.893939393939394,FALSE,NA,0.455057881214156,FALSE,NA,0.0186575873608327,179
"null",250,1.3,1.04335175074378,0.333110036763164,FALSE,122,128,0,0.953125,FALSE,NA,0.291430091305007,FALSE,NA,0.0532879352612743,180
"null",250,1.3,0.928119697670831,0.772666660551211,FALSE,115,135,0,0.851851851851852,FALSE,NA,0.578433506405057,FALSE,NA,0.00849230193938674,181
"null",250,1.3,1.11077338736913,0.143769179190522,FALSE,127,123,0,1.03252032520325,FALSE,NA,0.244888439560133,FALSE,NA,0.197854373469643,182
"null",250,1.3,0.999488131038454,0.502030485879291,FALSE,126,124,0,1.01612903225806,FALSE,NA,0.204022403626334,FALSE,NA,0.152195671899726,183
"null",250,1.3,0.985387547649301,0.559129459370951,FALSE,132,118,0,1.11864406779661,FALSE,NA,0.429011665570684,FALSE,NA,0.734619438886643,184
"null",250,1.3,0.887533220584682,0.884531777707147,FALSE,115,135,0,0.851851851851852,FALSE,NA,0.710202189709245,FALSE,NA,0.00849230193938675,185
"null",250,1.3,0.901372030056889,0.852314934508641,FALSE,118,132,0,0.893939393939394,FALSE,NA,0.42860771710528,FALSE,NA,0.0186575873608327,186
"null",250,1.3,1.05450182439762,0.295076148246671,FALSE,133,117,0,1.13675213675214,FALSE,NA,0.518977050350862,FALSE,NA,0.955005270552637,187
"null",250,1.3,0.943831057755108,0.719138219155842,FALSE,116,134,0,0.865671641791045,FALSE,NA,0.63037913183003,FALSE,NA,0.0110399925212028,188
"null",250,1.3,0.909446413295857,0.831420772647772,FALSE,117,133,0,0.879699248120301,FALSE,NA,0.149967123169844,FALSE,NA,0.0143519902775636,189
"null",250,1.3,0.962385004238752,0.649895372853408,FALSE,119,131,0,0.908396946564885,FALSE,NA,0.342592068321071,FALSE,NA,0.0242548635690825,190
"null",250,1.3,1.15198154460627,0.0752817639802912,FALSE,140,110,0,1.27272727272727,FALSE,NA,1.65557372170247,FALSE,NA,5.99251644543618,191
"null",250,1.3,1.15986453329647,0.06793764966988,FALSE,131,119,0,1.10084033613445,FALSE,NA,0.337030865720857,FALSE,NA,0.565091876066649,192
"null",250,1.3,0.931098408774911,0.764269269340313,FALSE,125,125,0,1,FALSE,NA,0.275282902366997,FALSE,NA,0.11707359376902,193
"null",250,1.3,1.0096463022508,0.461065205196259,FALSE,132,118,0,1.11864406779661,FALSE,NA,0.481451616725756,FALSE,NA,0.734619438886644,194
"null",250,1.3,0.905429712508765,0.847301484912666,FALSE,118,132,0,0.893939393939394,FALSE,NA,0.292001840138241,FALSE,NA,0.0186575873608327,195
"null",250,1.3,0.988672521318569,0.545950908690322,FALSE,121,129,0,0.937984496124031,FALSE,NA,0.371537929430623,FALSE,NA,0.0409907194317495,196
"null",250,1.3,1.01788654634682,0.428039056015605,FALSE,132,118,0,1.11864406779661,FALSE,NA,0.461879959393868,FALSE,NA,0.734619438886642,197
"null",250,1.3,0.887191255510598,0.886321635679675,FALSE,120,130,0,0.923076923076923,FALSE,NA,0.404679257355157,FALSE,NA,0.0315313226398072,198
"null",250,1.3,1.00198597008232,0.492010845475714,FALSE,133,117,0,1.13675213675214,FALSE,NA,0.363977214788622,FALSE,NA,0.955005270552636,199
"null",250,1.3,0.972417710733108,0.610034701110207,FALSE,119,131,0,0.908396946564885,FALSE,NA,0.14809214773732,FALSE,NA,0.0242548635690825,200
"null",250,1.3,1.11756733864137,0.131824294273429,FALSE,139,111,0,1.25225225225225,FALSE,NA,0.374118760681793,FALSE,NA,4.60962803495091,201
"null",250,1.3,0.91912058218442,0.802338783819122,FALSE,120,130,0,0.923076923076923,FALSE,NA,0.378716552314539,FALSE,NA,0.0315313226398073,202
"null",250,1.3,1.04817302965755,0.315349790425681,FALSE,135,115,0,1.17391304347826,FALSE,NA,0.679174831109277,FALSE,NA,1.61395890723396,203
"null",250,1.3,0.908222147589534,0.835236500012841,FALSE,111,139,0,0.798561151079137,FALSE,NA,1.29444292515214,FALSE,NA,0.00297339096648812,204
"null",250,1.3,1.02343952343952,0.407517843707369,FALSE,135,115,0,1.17391304347826,FALSE,NA,0.463271837301973,FALSE,NA,1.61395890723396,205
"null",250,1.3,0.936903433742407,0.743690288073716,FALSE,128,122,0,1.04918032786885,FALSE,NA,0.318860299263467,FALSE,NA,0.257210685510536,206
"null",250,1.3,0.919238446184554,0.801141714262918,FALSE,122,128,0,0.953125,FALSE,NA,0.315948114646615,FALSE,NA,0.0532879352612743,207
"null",250,1.3,1.10828132906055,0.15077932895226,FALSE,134,116,0,1.1551724137931,FALSE,NA,0.223581695231946,FALSE,NA,1.24150685171843,208
"null",250,1.3,0.996486184315605,0.514221798695362,FALSE,125,125,0,1,FALSE,NA,0.302754371397101,FALSE,NA,0.11707359376902,209
"null",250,1.3,0.989875513387882,0.540854294921531,FALSE,125,125,0,1,FALSE,NA,0.301740219111772,FALSE,NA,0.11707359376902,210
"null",250,1.3,1.11205731278724,0.140888116484592,FALSE,136,114,0,1.19298245614035,FALSE,NA,0.694840860086835,FALSE,NA,2.09814657940415,211
"null",250,1.3,1.01210482261284,0.451553134119313,FALSE,121,129,0,0.937984496124031,FALSE,NA,0.360060193178713,FALSE,NA,0.0409907194317494,212
"null",250,1.3,0.983875063484002,0.563967113051281,FALSE,126,124,0,1.01612903225806,FALSE,NA,0.309730555715538,FALSE,NA,0.152195671899726,213
"null",250,1.3,1.14393523600439,0.0888371841397712,FALSE,140,110,0,1.27272727272727,FALSE,NA,1.40484804912316,FALSE,NA,5.99251644543618,214
"null",250,1.3,1.16810628924272,0.0605877873538624,FALSE,132,118,0,1.11864406779661,FALSE,NA,0.200349603829641,FALSE,NA,0.734619438886643,215
"null",250,1.3,0.995275188353978,0.519033360040424,FALSE,126,124,0,1.01612903225806,FALSE,NA,0.129876628514124,FALSE,NA,0.152195671899726,216
"null",250,1.3,1.05065949209266,0.309009860674074,FALSE,136,114,0,1.19298245614035,FALSE,NA,0.873862101136542,FALSE,NA,2.09814657940414,217
"null",250,1.3,1.06372791811128,0.267792214597623,FALSE,124,126,0,0.984126984126984,FALSE,NA,0.328281001284963,FALSE,NA,0.0900566105915535,218
"null",250,1.3,0.890273409145899,0.877238211312968,FALSE,117,133,0,0.879699248120301,FALSE,NA,0.501130987018961,FALSE,NA,0.0143519902775636,219
"null",250,1.3,1.34468787515006,0.00135449187541092,TRUE,143,107,0,1.33644859813084,FALSE,NA,4.5182958177314,FALSE,NA,13.1655586306233,220
"null",250,1.3,1.16660311297535,0.0617717034057271,FALSE,134,116,0,1.1551724137931,FALSE,NA,0.484455207600644,FALSE,NA,1.24150685171843,221
"null",250,1.3,0.833436005749655,0.965567208792267,FALSE,114,136,0,0.838235294117647,FALSE,NA,0.81396401472229,FALSE,NA,0.00653253995337442,222
"null",250,1.3,0.947829338984636,0.706335019434732,FALSE,122,128,0,0.953125,FALSE,NA,0.044865885963136,FALSE,NA,0.0532879352612743,223
"null",250,1.3,0.956732725963495,0.671665950013619,FALSE,119,131,0,0.908396946564885,FALSE,NA,0.18927212708383,FALSE,NA,0.0242548635690825,224
"null",250,1.3,0.916354939596492,0.810555659845732,FALSE,131,119,0,1.10084033613445,FALSE,NA,0.434367630412073,FALSE,NA,0.565091876066649,225
"null",250,1.3,0.885540169547772,0.888304202185853,FALSE,115,135,0,0.851851851851852,FALSE,NA,0.755262852464533,FALSE,NA,0.00849230193938675,226
"null",250,1.3,1.16001382408847,0.0697012224341698,FALSE,137,113,0,1.21238938053097,FALSE,NA,0.4263981636581,FALSE,NA,2.72759055322538,227
"null",250,1.3,0.967946094020593,0.627379001490666,FALSE,123,127,0,0.968503937007874,FALSE,NA,0.202204581711022,FALSE,NA,0.0692743158396566,228
"null",250,1.3,1.09450402144772,0.180471778193054,FALSE,139,111,0,1.25225225225225,FALSE,NA,1.45257991576712,FALSE,NA,4.6096280349509,229
"null",250,1.3,0.986018430251033,0.556233827441954,FALSE,124,126,0,0.984126984126984,FALSE,NA,0.295296271129941,FALSE,NA,0.0900566105915535,230
"null",250,1.3,1.11455831105999,0.137312916220403,FALSE,134,116,0,1.1551724137931,FALSE,NA,0.346137767397687,FALSE,NA,1.24150685171843,231
"null",250,1.3,0.944677805781138,0.714610149635508,FALSE,115,135,0,0.851851851851852,FALSE,NA,0.534683737627429,FALSE,NA,0.00849230193938675,232
"null",250,1.3,1.08243094658981,0.211488495313132,FALSE,132,118,0,1.11864406779661,FALSE,NA,0.467425401100939,FALSE,NA,0.734619438886643,233
"null",250,1.3,1.08291674998334,0.211014217626124,FALSE,136,114,0,1.19298245614035,FALSE,NA,0.838340770201471,FALSE,NA,2.09814657940414,234
"null",250,1.3,1.09352180612313,0.184450237926804,FALSE,134,116,0,1.1551724137931,FALSE,NA,0.598245352749839,FALSE,NA,1.24150685171843,235
"null",250,1.3,0.979853015712113,0.581391608619352,FALSE,122,128,0,0.953125,FALSE,NA,0.250874818065124,FALSE,NA,0.0532879352612743,236
"null",250,1.3,0.906650396583282,0.838026398380001,FALSE,121,129,0,0.937984496124031,FALSE,NA,0.390687271624289,FALSE,NA,0.0409907194317495,237
"null",250,1.3,0.818922615756235,0.97767419574954,FALSE,107,143,0,0.748251748251748,TRUE,87,2.29682853841495,FALSE,NA,0.00104106682766294,238
"null",250,1.3,0.960476787954831,0.658431288256821,FALSE,120,130,0,0.923076923076923,FALSE,NA,0.386566831434047,FALSE,NA,0.0315313226398073,239
"null",250,1.3,1.14019107625929,0.0928892811551323,FALSE,136,114,0,1.19298245614035,FALSE,NA,0.874639464583926,FALSE,NA,2.09814657940414,240
"null",250,1.3,0.88599535290745,0.885560839549365,FALSE,115,135,0,0.851851851851852,FALSE,NA,0.546573665973703,FALSE,NA,0.00849230193938675,241
"null",250,1.3,1.01398511262205,0.44454161957546,FALSE,121,129,0,0.937984496124031,FALSE,NA,0.367641342071929,FALSE,NA,0.0409907194317494,242
"null",250,1.3,0.856196727153931,0.941955762198271,FALSE,120,130,0,0.923076923076923,FALSE,NA,0.351705028196975,FALSE,NA,0.0315313226398073,243
"null",250,1.3,1.1263566155207,0.113010440061577,FALSE,132,118,0,1.11864406779661,FALSE,NA,0.396076946333608,FALSE,NA,0.734619438886642,244
"null",250,1.3,0.98905225638088,0.543905167007715,FALSE,116,134,0,0.865671641791045,FALSE,NA,0.211126318738271,FALSE,NA,0.0110399925212028,245
"null",250,1.3,0.899696048632219,0.859402078965031,FALSE,116,134,0,0.865671641791045,FALSE,NA,0.638170461414582,FALSE,NA,0.0110399925212028,246
"null",250,1.3,0.914007472285172,0.815584933552083,FALSE,116,134,0,0.865671641791045,FALSE,NA,0.4179829800697,FALSE,NA,0.0110399925212028,247
"null",250,1.3,0.986081540563729,0.555688359547551,FALSE,126,124,0,1.01612903225806,FALSE,NA,0.197562129192408,FALSE,NA,0.152195671899726,248
"null",250,1.3,1.00783860190182,0.46843034914576,FALSE,127,123,0,1.03252032520325,FALSE,NA,0.305171087810772,FALSE,NA,0.197854373469643,249
"null",250,1.3,0.954957772912105,0.681080118279652,FALSE,131,119,0,1.10084033613445,FALSE,NA,0.255895235005969,FALSE,NA,0.565091876066648,250
"null",250,1.3,1.1424653777595,0.0914437595854871,FALSE,136,114,0,1.19298245614035,FALSE,NA,0.596671996905603,FALSE,NA,2.09814657940414,251
"null",250,1.3,1.03722415984876,0.354064755459522,FALSE,126,124,0,1.01612903225806,FALSE,NA,0.329987854047712,FALSE,NA,0.152195671899726,252
"null",250,1.3,0.967388567111559,0.629620568153013,FALSE,121,129,0,0.937984496124031,FALSE,NA,0.239542676653669,FALSE,NA,0.0409907194317494,253
"null",250,1.3,1.19175199887782,0.0376989814484628,TRUE,132,118,0,1.11864406779661,FALSE,NA,0.233343371601573,FALSE,NA,0.734619438886643,254
"null",250,1.3,1.09499547480977,0.179247791918246,FALSE,130,120,0,1.08333333333333,FALSE,NA,0.198391579391805,FALSE,NA,0.434686058512806,255
"null",250,1.3,0.852894963090332,0.947099645074316,FALSE,119,131,0,0.908396946564885,FALSE,NA,0.317110287010578,FALSE,NA,0.0242548635690825,256
"null",250,1.3,0.938164790523149,0.740426688149807,FALSE,133,117,0,1.13675213675214,FALSE,NA,0.365144267526413,FALSE,NA,0.955005270552636,257
"null",250,1.3,1.08486223230369,0.208022139783201,FALSE,131,119,0,1.10084033613445,FALSE,NA,0.292209654772619,FALSE,NA,0.565091876066649,258
"null",250,1.3,1.02330851408223,0.407538209868556,FALSE,129,121,0,1.06611570247934,FALSE,NA,0.285748554283386,FALSE,NA,0.334373891163697,259
"null",250,1.3,0.947343823025393,0.706242928460582,FALSE,131,119,0,1.10084033613445,FALSE,NA,0.344608113420052,FALSE,NA,0.565091876066648,260
"null",250,1.3,0.915826257548355,0.81163695778996,FALSE,115,135,0,0.851851851851852,FALSE,NA,0.660862787253232,FALSE,NA,0.00849230193938675,261
"null",250,1.3,0.895892737972457,0.865445407441668,FALSE,114,136,0,0.838235294117647,FALSE,NA,0.791710954847529,FALSE,NA,0.00653253995337442,262
"null",250,1.3,1.02324301576511,0.408652981130298,FALSE,129,121,0,1.06611570247934,FALSE,NA,0.078737580030222,FALSE,NA,0.334373891163697,263
"null",250,1.3,0.910029949269604,0.829019336333867,FALSE,126,124,0,1.01612903225806,FALSE,NA,0.243789078083849,FALSE,NA,0.152195671899726,264
"null",250,1.3,1.25493379514377,0.0115869656531935,TRUE,140,110,0,1.27272727272727,FALSE,NA,1.42212645312022,FALSE,NA,5.99251644543618,265
"null",250,1.3,0.971111391446953,0.615454867908875,FALSE,119,131,0,0.908396946564885,FALSE,NA,0.433688751040863,FALSE,NA,0.0242548635690825,266
"null",250,1.3,1.08507089241034,0.207470929307151,FALSE,137,113,0,1.21238938053097,FALSE,NA,0.726184936054713,FALSE,NA,2.72759055322539,267
