"sim","true_hr","method","n_patients","n_events_available","crossed","crossing_event","final_evalue","log_final_evalue","final_log_hr","final_hr"
545,0.8,"Staggered entry, calendar-event order",631,628,FALSE,NA,4.87507689138712,1.58413587691765,-0.166798757922925,0.846369919440597
546,0.8,"Simultaneous entry, time-on-study order",631,624,TRUE,223,695.593389966598,6.54476527979926,-0.305637969577713,0.736653262078367
546,0.8,"Staggered entry, time-on-study order",631,624,TRUE,223,695.593389966598,6.54476527979926,-0.305637969577713,0.736653262078367
546,0.8,"Staggered entry, calendar-event order",631,626,TRUE,265,712.073139496833,6.56818063014863,-0.309049223073535,0.734144632281645
547,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,247,41.7761416236272,3.73232540202253,-0.293275893649237,0.7458163463164
547,0.8,"Staggered entry, time-on-study order",631,630,TRUE,247,41.7761416236272,3.73232540202253,-0.293275893649237,0.7458163463164
547,0.8,"Staggered entry, calendar-event order",631,630,TRUE,176,235.411903042795,5.46133675872535,-0.289363053792194,0.748740323038046
548,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,432,476.67077312056,6.16682604948697,-0.321454991031098,0.725093264993218
548,0.8,"Staggered entry, time-on-study order",631,629,TRUE,432,476.67077312056,6.16682604948697,-0.321454991031098,0.725093264993218
548,0.8,"Staggered entry, calendar-event order",631,629,TRUE,325,1217.85934929841,7.1048499648354,-0.322066915164813,0.72464969865349
549,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,541,19.7247199831642,2.98187267059387,-0.238886151249704,0.787504533676259
549,0.8,"Staggered entry, time-on-study order",631,629,TRUE,541,19.7247199831642,2.98187267059387,-0.238886151249704,0.787504533676259
549,0.8,"Staggered entry, calendar-event order",631,630,TRUE,524,39.1396624568577,3.66713633793631,-0.24118614343216,0.785695360744492
550,0.8,"Simultaneous entry, time-on-study order",631,625,FALSE,NA,4.08312083248595,1.4068616059446,-0.245367024547062,0.782417319174685
550,0.8,"Staggered entry, time-on-study order",631,625,FALSE,NA,4.08312083248595,1.4068616059446,-0.245367024547062,0.782417319174685
550,0.8,"Staggered entry, calendar-event order",631,625,TRUE,576,35.3076014841643,3.56409828025177,-0.249089628157274,0.779510104199408
551,0.8,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,1.29980251487324,0.262212341291778,-0.137597205603903,0.871449636091744
551,0.8,"Staggered entry, time-on-study order",631,630,FALSE,NA,1.29980251487324,0.262212341291778,-0.137597205603903,0.871449636091744
551,0.8,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.81375136019256,-0.20610041394916,-0.130742499084334,0.877443687856402
552,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,234,1358.7219514752,7.21429979533381,-0.322338944969541,0.724452599147154
552,0.8,"Staggered entry, time-on-study order",631,629,TRUE,234,1358.7219514752,7.21429979533381,-0.322338944969541,0.724452599147154
552,0.8,"Staggered entry, calendar-event order",631,628,TRUE,215,904.510908859636,6.80739436541451,-0.321570057317907,0.725009836003649
553,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,323,5.15015614118394,1.63902703289254,-0.173800912820418,0.840464206651783
553,0.8,"Staggered entry, time-on-study order",631,630,TRUE,323,5.15015614118394,1.63902703289254,-0.173800912820418,0.840464206651783
553,0.8,"Staggered entry, calendar-event order",631,630,TRUE,183,4.72518341370864,1.55290637790843,-0.173555504850152,0.840670488577398
554,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,606,13.2401308061772,2.58325243008069,-0.200124451326595,0.818628867289679
554,0.8,"Staggered entry, time-on-study order",631,630,TRUE,606,13.2401308061772,2.58325243008069,-0.200124451326595,0.818628867289679
554,0.8,"Staggered entry, calendar-event order",631,630,TRUE,605,18.1180487617614,2.89690861058697,-0.205862345662391,0.81394511164686
555,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,341,73.6045282168086,4.29870654852716,-0.261501693515918,0.769894571594524
555,0.8,"Staggered entry, time-on-study order",631,629,TRUE,341,73.6045282168086,4.29870654852716,-0.261501693515918,0.769894571594524
555,0.8,"Staggered entry, calendar-event order",631,629,TRUE,265,197.318388630199,5.28481861005508,-0.265554340658032,0.766780774381647
556,0.8,"Simultaneous entry, time-on-study order",631,624,TRUE,487,126.637353939293,4.8413275210027,-0.289777167545747,0.74843032356439
556,0.8,"Staggered entry, time-on-study order",631,624,TRUE,487,126.637353939293,4.8413275210027,-0.289777167545747,0.74843032356439
556,0.8,"Staggered entry, calendar-event order",631,624,TRUE,251,714.811994566671,6.572019563456,-0.303400435097315,0.73830339457809
557,0.8,"Simultaneous entry, time-on-study order",631,628,TRUE,479,18.2782068114651,2.90570946556142,-0.256311175310033,0.773901112401325
557,0.8,"Staggered entry, time-on-study order",631,628,TRUE,479,18.2782068114651,2.90570946556142,-0.256311175310033,0.773901112401325
557,0.8,"Staggered entry, calendar-event order",631,628,TRUE,426,60.6180381402411,4.10459250786348,-0.253674740766136,0.775944144003776
558,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,304,79.9138096318222,4.38094867428106,-0.250924972524432,0.778080746803277
558,0.8,"Staggered entry, time-on-study order",631,630,TRUE,304,79.9138096318222,4.38094867428106,-0.250924972524432,0.778080746803277
558,0.8,"Staggered entry, calendar-event order",631,630,TRUE,296,88.4584199949054,4.48253261104288,-0.252144056203366,0.777132779207272
559,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,562,28.5281931665136,3.35089283221794,-0.236700001146908,0.789228020007002
559,0.8,"Staggered entry, time-on-study order",631,630,TRUE,562,28.5281931665136,3.35089283221794,-0.236700001146908,0.789228020007002
559,0.8,"Staggered entry, calendar-event order",631,630,TRUE,612,14.4215799631072,2.66872569333789,-0.235232083627536,0.790387392367666
560,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,267,12.0161046057824,2.48624780052503,-0.192330412442589,0.825034221878776
560,0.8,"Staggered entry, time-on-study order",631,629,TRUE,267,12.0161046057824,2.48624780052503,-0.192330412442589,0.825034221878776
560,0.8,"Staggered entry, calendar-event order",631,629,TRUE,126,10.68713192551,2.36904039395146,-0.193282226037369,0.824249316691204
561,0.8,"Simultaneous entry, time-on-study order",631,626,TRUE,435,290.632130756785,5.67205831197794,-0.287204731536708,0.750358091145283
561,0.8,"Staggered entry, time-on-study order",631,626,TRUE,435,290.632130756785,5.67205831197794,-0.287204731536708,0.750358091145283
561,0.8,"Staggered entry, calendar-event order",631,626,TRUE,467,204.313945054364,5.31965775722474,-0.284203024424087,0.752613830204746
562,0.8,"Simultaneous entry, time-on-study order",631,626,TRUE,228,43.4336373479661,3.77123419500763,-0.232428133630083,0.792606709066962
562,0.8,"Staggered entry, time-on-study order",631,626,TRUE,228,43.4336373479661,3.77123419500763,-0.232428133630083,0.792606709066962
562,0.8,"Staggered entry, calendar-event order",631,626,TRUE,255,46.2152290010069,3.83330937582741,-0.235541059853439,0.790143219177969
563,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,444,19.0684840218642,2.94803692100742,-0.221175120997242,0.801576295158188
563,0.8,"Staggered entry, time-on-study order",631,630,TRUE,444,19.0684840218642,2.94803692100742,-0.221175120997242,0.801576295158188
563,0.8,"Staggered entry, calendar-event order",631,630,TRUE,502,8.23229946048954,2.10806537548059,-0.225463051656869,0.798146550095693
564,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,472,364.559427096076,5.8986895754602,-0.314780397016413,0.729949155681729
564,0.8,"Staggered entry, time-on-study order",631,630,TRUE,472,364.559427096076,5.8986895754602,-0.314780397016413,0.729949155681729
564,0.8,"Staggered entry, calendar-event order",631,630,TRUE,424,571.453108832884,6.34818243058235,-0.317063800407587,0.728284288808967
565,0.8,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.113893756578286,-2.17248922497181,-0.126025582988606,0.881592292729337
565,0.8,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.113893756578286,-2.17248922497181,-0.126025582988606,0.881592292729337
565,0.8,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.353360832387378,-1.04026555606109,-0.126686528455447,0.881009800818755
566,0.8,"Simultaneous entry, time-on-study order",631,627,TRUE,235,971.508295365871,6.87884980750041,-0.325461975675024,0.722193640669723
566,0.8,"Staggered entry, time-on-study order",631,627,TRUE,235,971.508295365871,6.87884980750041,-0.325461975675024,0.722193640669723
566,0.8,"Staggered entry, calendar-event order",631,628,TRUE,267,484.840880672148,6.18382075601875,-0.321016671279462,0.725411157357204
567,0.8,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,5.18297032267166,1.64537831329337,-0.189746394817018,0.827168881661275
567,0.8,"Staggered entry, time-on-study order",631,629,FALSE,NA,5.18297032267166,1.64537831329337,-0.189746394817018,0.827168881661275
567,0.8,"Staggered entry, calendar-event order",631,629,FALSE,NA,4.43776966049965,1.4901519215185,-0.188812894396099,0.827941404679658
568,0.8,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.0631088052072042,-2.7628949754745,-0.116129389211601,0.890360012864034
568,0.8,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.0631088052072042,-2.7628949754745,-0.116129389211601,0.890360012864034
568,0.8,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.631203745645352,-0.460126575302439,-0.120241898256502,0.886705918156738
569,0.8,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,2.25760269307122,0.814303495006923,-0.165294718894882,0.847643850612548
569,0.8,"Staggered entry, time-on-study order",631,630,FALSE,NA,2.25760269307122,0.814303495006923,-0.165294718894882,0.847643850612548
569,0.8,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.573012597372777,-0.556847577565299,-0.16822584162499,0.845162940157718
570,0.8,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,0.532768385832046,-0.629668497417217,-0.162069699228529,0.850381931510034
570,0.8,"Staggered entry, time-on-study order",631,628,FALSE,NA,0.532768385832046,-0.629668497417217,-0.162069699228529,0.850381931510034
570,0.8,"Staggered entry, calendar-event order",631,628,FALSE,NA,4.88927585225357,1.58704420504704,-0.169234587208788,0.844310815634927
571,0.8,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,6.19502449480415,1.82374646903683,-0.174634261345262,0.839764098802424
571,0.8,"Staggered entry, time-on-study order",631,629,FALSE,NA,6.19502449480415,1.82374646903683,-0.174634261345262,0.839764098802424
571,0.8,"Staggered entry, calendar-event order",631,629,FALSE,NA,3.58070873166967,1.27556075055932,-0.174924061675702,0.839520770149165
572,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,374,10.9002052868978,2.3887816227181,-0.239910321979332,0.786698407459319
572,0.8,"Staggered entry, time-on-study order",631,630,TRUE,374,10.9002052868978,2.3887816227181,-0.239910321979332,0.786698407459319
572,0.8,"Staggered entry, calendar-event order",631,630,TRUE,367,13.9502212599792,2.635495369072,-0.239776743938775,0.786803500109976
573,0.8,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.832523132096586,-0.183294271211364,-0.136589931151948,0.87232786728201
573,0.8,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.832523132096586,-0.183294271211364,-0.136589931151948,0.87232786728201
573,0.8,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.0581687869297751,-2.84440637515735,-0.143338039169906,0.866461121586149
574,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,422,3.68604785052045,1.30455484085638,-0.187820363585869,0.828763569977569
574,0.8,"Staggered entry, time-on-study order",631,629,TRUE,422,3.68604785052045,1.30455484085638,-0.187820363585869,0.828763569977569
574,0.8,"Staggered entry, calendar-event order",631,630,TRUE,180,3.20971294907228,1.16618150917834,-0.181724471571205,0.833831052928012
575,0.8,"Simultaneous entry, time-on-study order",631,628,TRUE,571,42.9621043548287,3.76031843305188,-0.247355663425971,0.780862919756064
575,0.8,"Staggered entry, time-on-study order",631,628,TRUE,571,42.9621043548287,3.76031843305188,-0.247355663425971,0.780862919756064
575,0.8,"Staggered entry, calendar-event order",631,629,TRUE,524,76.7331263356835,4.34033350999245,-0.239755052253476,0.786820567389001
576,0.8,"Simultaneous entry, time-on-study order",631,612,TRUE,565,291.767057908856,5.67595573701142,-0.303651327715947,0.738118182941167
576,0.8,"Staggered entry, time-on-study order",631,612,TRUE,565,291.767057908856,5.67595573701142,-0.303651327715947,0.738118182941167
576,0.8,"Staggered entry, calendar-event order",631,611,TRUE,538,553.040144664343,6.31543059321723,-0.304444577853051,0.737532902758833
577,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,265,1.06918718362999,0.066898718332738,-0.141352054829757,0.86818360965599
577,0.8,"Staggered entry, time-on-study order",631,630,TRUE,265,1.06918718362999,0.066898718332738,-0.141352054829757,0.86818360965599
577,0.8,"Staggered entry, calendar-event order",631,630,TRUE,262,1.5499568108663,0.438227066585725,-0.142235920523879,0.867416590967903
578,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,421,3.10458826051134,1.13288110128222,-0.173700349827747,0.840548730497551
578,0.8,"Staggered entry, time-on-study order",631,629,TRUE,421,3.10458826051134,1.13288110128222,-0.173700349827747,0.840548730497551
578,0.8,"Staggered entry, calendar-event order",631,629,TRUE,323,3.15849040701425,1.15009419415531,-0.177652790872848,0.837233067991396
579,0.8,"Simultaneous entry, time-on-study order",631,627,TRUE,287,1029.12889390067,6.93646798931183,-0.338435638918688,0.712884659939976
579,0.8,"Staggered entry, time-on-study order",631,627,TRUE,287,1029.12889390067,6.93646798931183,-0.338435638918688,0.712884659939976
579,0.8,"Staggered entry, calendar-event order",631,627,TRUE,273,2090.92909999146,7.64536379162826,-0.337099296502747,0.713837954771019
580,0.8,"Simultaneous entry, time-on-study order",631,627,TRUE,347,476.625061779599,6.1667301477966,-0.297998382134524,0.742302540692456
580,0.8,"Staggered entry, time-on-study order",631,627,TRUE,347,476.625061779599,6.1667301477966,-0.297998382134524,0.742302540692456
580,0.8,"Staggered entry, calendar-event order",631,627,TRUE,390,172.398520013087,5.14980877358188,-0.306822000208556,0.735781558215632
581,0.8,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,10.272015352864,2.32942324157889,-0.213210189400383,0.807986289213341
581,0.8,"Staggered entry, time-on-study order",631,628,FALSE,NA,10.272015352864,2.32942324157889,-0.213210189400383,0.807986289213341
581,0.8,"Staggered entry, calendar-event order",631,628,FALSE,NA,9.18011853078115,2.21704011639884,-0.213922452236284,0.8074109955121
582,0.8,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,0.129417941675948,-2.04470825369872,-0.0851296412482523,0.91839321504069
582,0.8,"Staggered entry, time-on-study order",631,628,FALSE,NA,0.129417941675948,-2.04470825369872,-0.0851296412482523,0.91839321504069
582,0.8,"Staggered entry, calendar-event order",631,628,FALSE,NA,0.043279738393623,-3.14007068897181,-0.0895307525692251,0.914360145768256
583,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,558,16.7580622279557,2.8188794695125,-0.240719893907634,0.786061776246751
583,0.8,"Staggered entry, time-on-study order",631,630,TRUE,558,16.7580622279557,2.8188794695125,-0.240719893907634,0.786061776246751
583,0.8,"Staggered entry, calendar-event order",631,630,TRUE,560,14.5254210212124,2.67590028828776,-0.245785207737532,0.782090193807806
584,0.8,"Simultaneous entry, time-on-study order",631,626,TRUE,619,24.8278788374551,3.21196716846277,-0.264526995712616,0.7675689275177
584,0.8,"Staggered entry, time-on-study order",631,626,TRUE,619,24.8278788374551,3.21196716846277,-0.264526995712616,0.7675689275177
584,0.8,"Staggered entry, calendar-event order",631,626,TRUE,139,50.3072092000882,3.9181483908932,-0.266205800538341,0.766281410145689
585,0.8,"Simultaneous entry, time-on-study order",631,628,TRUE,378,161.339645408051,5.08351174171325,-0.29100470481009,0.74751216110706
585,0.8,"Staggered entry, time-on-study order",631,628,TRUE,378,161.339645408051,5.08351174171325,-0.29100470481009,0.74751216110706
585,0.8,"Staggered entry, calendar-event order",631,628,TRUE,457,78.1351962048501,4.35844061096277,-0.292951957072837,0.746057982645558
586,0.8,"Simultaneous entry, time-on-study order",631,627,TRUE,187,243.1027845244,5.49348433549095,-0.268258283803824,0.764710243323089
586,0.8,"Staggered entry, time-on-study order",631,627,TRUE,187,243.1027845244,5.49348433549095,-0.268258283803824,0.764710243323089
586,0.8,"Staggered entry, calendar-event order",631,628,TRUE,295,130.018867506188,4.86767957458755,-0.272715962126557,0.761308997510269
587,0.8,"Simultaneous entry, time-on-study order",631,627,TRUE,374,4.7910863365703,1.56675717831267,-0.182987336568445,0.832778701506405
587,0.8,"Staggered entry, time-on-study order",631,627,TRUE,374,4.7910863365703,1.56675717831267,-0.182987336568445,0.832778701506405
587,0.8,"Staggered entry, calendar-event order",631,627,TRUE,411,2.04374781270513,0.714785285426833,-0.181996534482414,0.833604229280846
588,0.8,"Simultaneous entry, time-on-study order",631,627,TRUE,502,159.173088361889,5.06999221616795,-0.260661562773699,0.770541655471857
588,0.8,"Staggered entry, time-on-study order",631,627,TRUE,502,159.173088361889,5.06999221616795,-0.260661562773699,0.770541655471857
588,0.8,"Staggered entry, calendar-event order",631,627,TRUE,573,52.8216490710957,3.96692112696277,-0.258583965748279,0.772144194662121
589,0.8,"Simultaneous entry, time-on-study order",631,623,TRUE,600,30.8176335664947,3.42808704454608,-0.234482619937187,0.790979981053669
589,0.8,"Staggered entry, time-on-study order",631,623,TRUE,600,30.8176335664947,3.42808704454608,-0.234482619937187,0.790979981053669
589,0.8,"Staggered entry, calendar-event order",631,620,TRUE,600,41.0418946962581,3.71459336685967,-0.238173536011402,0.788065921410157
590,0.8,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,0.163274844863325,-1.81232033334959,-0.0961449286432742,0.908332363151764
590,0.8,"Staggered entry, time-on-study order",631,628,FALSE,NA,0.163274844863325,-1.81232033334959,-0.0961449286432742,0.908332363151764
590,0.8,"Staggered entry, calendar-event order",631,628,FALSE,NA,0.0301320336181055,-3.50216643332485,-0.0957240948024535,0.908714700593515
591,0.8,"Simultaneous entry, time-on-study order",631,621,TRUE,461,458.079700051566,6.12704318655472,-0.354427222857063,0.701575174370307
591,0.8,"Staggered entry, time-on-study order",631,621,TRUE,461,458.079700051566,6.12704318655472,-0.354427222857063,0.701575174370307
591,0.8,"Staggered entry, calendar-event order",631,625,TRUE,433,3144.17523030594,8.0533068868261,-0.355147499214196,0.70107002830368
592,0.8,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,2.27740331472538,0.823035896879996,-0.16362679755716,0.849058833589888
592,0.8,"Staggered entry, time-on-study order",631,629,FALSE,NA,2.27740331472538,0.823035896879996,-0.16362679755716,0.849058833589888
592,0.8,"Staggered entry, calendar-event order",631,629,FALSE,NA,2.22293847953993,0.798829960078166,-0.16539125559777,0.847562025819598
593,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,438,13.3098722796312,2.58850603654063,-0.191178443049893,0.825985183684591
593,0.8,"Staggered entry, time-on-study order",631,630,TRUE,438,13.3098722796312,2.58850603654063,-0.191178443049893,0.825985183684591
593,0.8,"Staggered entry, calendar-event order",631,629,FALSE,NA,8.49924058859552,2.13997681698682,-0.184475137230023,0.831540614045408
594,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,365,19.7804171094174,2.98469241340486,-0.211535003488806,0.809340950799988
594,0.8,"Staggered entry, time-on-study order",631,629,TRUE,365,19.7804171094174,2.98469241340486,-0.211535003488806,0.809340950799988
594,0.8,"Staggered entry, calendar-event order",631,629,TRUE,379,40.1539742909311,3.69272142156947,-0.22633575485337,0.797450308900295
595,0.8,"Simultaneous entry, time-on-study order",631,628,TRUE,325,13.9537119921723,2.63574556549985,-0.197355988541168,0.820898350884768
595,0.8,"Staggered entry, time-on-study order",631,628,TRUE,325,13.9537119921723,2.63574556549985,-0.197355988541168,0.820898350884768
595,0.8,"Staggered entry, calendar-event order",631,628,TRUE,291,17.2494624136789,2.84778097856734,-0.200817088127645,0.818062051131318
596,0.8,"Simultaneous entry, time-on-study order",631,627,TRUE,306,30.9526455056211,3.43245847223442,-0.225328479624594,0.798253965526386
596,0.8,"Staggered entry, time-on-study order",631,627,TRUE,306,30.9526455056211,3.43245847223442,-0.225328479624594,0.798253965526386
596,0.8,"Staggered entry, calendar-event order",631,626,TRUE,417,22.6870740428392,3.12179533687754,-0.230895108737311,0.793822726736665
597,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,269,23.1755229426867,3.14309667614606,-0.207957629244609,0.812241451266699
597,0.8,"Staggered entry, time-on-study order",631,629,TRUE,269,23.1755229426867,3.14309667614606,-0.207957629244609,0.812241451266699
597,0.8,"Staggered entry, calendar-event order",631,629,TRUE,242,31.2747080494525,3.44280972135984,-0.216629006781199,0.805228648265732
598,0.8,"Simultaneous entry, time-on-study order",631,627,TRUE,330,24689.0697772214,10.1141159055347,-0.414075138769188,0.660951286333906
598,0.8,"Staggered entry, time-on-study order",631,627,TRUE,330,24689.0697772214,10.1141159055347,-0.414075138769188,0.660951286333906
598,0.8,"Staggered entry, calendar-event order",631,627,TRUE,271,29144.4654060768,10.280020307751,-0.413846734855131,0.661102267436387
599,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,501,27.1044059958842,3.29969629754445,-0.247380577082037,0.780843465848181
599,0.8,"Staggered entry, time-on-study order",631,630,TRUE,501,27.1044059958842,3.29969629754445,-0.247380577082037,0.780843465848181
599,0.8,"Staggered entry, calendar-event order",631,630,TRUE,455,35.9426665857741,3.58192507408927,-0.244608198934844,0.783011262797234
600,0.8,"Simultaneous entry, time-on-study order",631,628,TRUE,203,315.916958728187,5.75547939021703,-0.308971996516423,0.734201329933273
600,0.8,"Staggered entry, time-on-study order",631,628,TRUE,203,315.916958728187,5.75547939021703,-0.308971996516423,0.734201329933273
600,0.8,"Staggered entry, calendar-event order",631,627,TRUE,222,240.979350530239,5.48471124737256,-0.306315931994133,0.73615400810958
601,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,567,28.6624453256581,3.35558774066046,-0.236188018976243,0.78963219413798
601,0.8,"Staggered entry, time-on-study order",631,630,TRUE,567,28.6624453256581,3.35558774066046,-0.236188018976243,0.78963219413798
601,0.8,"Staggered entry, calendar-event order",631,628,TRUE,537,111.87417626286,4.71737481355437,-0.247995133540654,0.780363740877214
602,0.8,"Simultaneous entry, time-on-study order",631,627,TRUE,432,432.230873731096,6.06895987542039,-0.304744845461743,0.73731147876268
602,0.8,"Staggered entry, time-on-study order",631,627,TRUE,432,432.230873731096,6.06895987542039,-0.304744845461743,0.73731147876268
602,0.8,"Staggered entry, calendar-event order",631,625,TRUE,439,293.154239814927,5.68069888625951,-0.306031085021508,0.73636372921797
603,0.8,"Simultaneous entry, time-on-study order",631,627,TRUE,552,18.7329659065025,2.93028485450729,-0.216013641235293,0.80572431072361
603,0.8,"Staggered entry, time-on-study order",631,627,TRUE,552,18.7329659065025,2.93028485450729,-0.216013641235293,0.80572431072361
603,0.8,"Staggered entry, calendar-event order",631,627,FALSE,NA,8.30408525940521,2.11674759364024,-0.217235653513639,0.804740307077664
604,0.8,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.166094505486769,-1.79519834245988,-0.110377752826073,0.89549579532869
604,0.8,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.166094505486769,-1.79519834245988,-0.110377752826073,0.89549579532869
604,0.8,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.248375170503149,-1.39281489163571,-0.108614821334448,0.897075885452979
605,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,424,13.7477644515778,2.62087622555435,-0.231972391413294,0.79296801573069
605,0.8,"Staggered entry, time-on-study order",631,629,TRUE,424,13.7477644515778,2.62087622555435,-0.231972391413294,0.79296801573069
605,0.8,"Staggered entry, calendar-event order",631,629,TRUE,259,43.0998864825398,3.76352036329045,-0.23003369337932,0.794506832432272
606,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,506,14.1281579521747,2.64816982387942,-0.204222554608581,0.815280906472114
606,0.8,"Staggered entry, time-on-study order",631,630,TRUE,506,14.1281579521747,2.64816982387942,-0.204222554608581,0.815280906472114
606,0.8,"Staggered entry, calendar-event order",631,630,FALSE,NA,5.5415816541916,1.71227995715913,-0.206546599683207,0.813388356934041
607,0.8,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,1.05997736562526,0.058247554712277,-0.140170207157184,0.869210276997131
607,0.8,"Staggered entry, time-on-study order",631,628,FALSE,NA,1.05997736562526,0.058247554712277,-0.140170207157184,0.869210276997131
607,0.8,"Staggered entry, calendar-event order",631,628,FALSE,NA,0.900683978325346,-0.104600828376244,-0.131469831922215,0.876805726282158
608,0.8,"Simultaneous entry, time-on-study order",631,628,TRUE,483,90.9148957286367,4.50992385716025,-0.25147969471876,0.777649247836138
608,0.8,"Staggered entry, time-on-study order",631,628,TRUE,483,90.9148957286367,4.50992385716025,-0.25147969471876,0.777649247836138
608,0.8,"Staggered entry, calendar-event order",631,627,TRUE,490,77.1205046300204,4.34536919371994,-0.250114559648512,0.778711569037697
609,0.8,"Simultaneous entry, time-on-study order",631,628,TRUE,557,64.1899288826013,4.16184632740286,-0.2446797585311,0.782955232832169
609,0.8,"Staggered entry, time-on-study order",631,628,TRUE,557,64.1899288826013,4.16184632740286,-0.2446797585311,0.782955232832169
609,0.8,"Staggered entry, calendar-event order",631,627,TRUE,561,39.3503705309051,3.67250539110638,-0.249060529269579,0.779532787406414
610,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,318,1111.10161632531,7.01310724929623,-0.31304373538041,0.731217931775132
610,0.8,"Staggered entry, time-on-study order",631,630,TRUE,318,1111.10161632531,7.01310724929623,-0.31304373538041,0.731217931775132
610,0.8,"Staggered entry, calendar-event order",631,630,TRUE,218,656.274150875048,6.48657861456209,-0.309343171700622,0.733928863188971
611,0.8,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.864577984658289,-0.145513770109702,-0.135550333910708,0.873235208479278
611,0.8,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.864577984658289,-0.145513770109702,-0.135550333910708,0.873235208479278
611,0.8,"Staggered entry, calendar-event order",631,630,FALSE,NA,1.03314048369232,0.0326031767208387,-0.142150697872862,0.86749051765939
612,0.8,"Simultaneous entry, time-on-study order",631,625,TRUE,280,389.54993827688,5.96499206832962,-0.318607868436868,0.727160636043791
612,0.8,"Staggered entry, time-on-study order",631,625,TRUE,280,389.54993827688,5.96499206832962,-0.318607868436868,0.727160636043791
612,0.8,"Staggered entry, calendar-event order",631,627,TRUE,181,580.429645659879,6.36376859768609,-0.309934059939705,0.733495321355389
613,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,400,207.113248132695,5.33326573609335,-0.30232711496518,0.739096255896005
613,0.8,"Staggered entry, time-on-study order",631,630,TRUE,400,207.113248132695,5.33326573609335,-0.30232711496518,0.739096255896005
613,0.8,"Staggered entry, calendar-event order",631,629,TRUE,187,292.942047093967,5.67997479796558,-0.299711542420035,0.741031946136731
614,0.8,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,0.0594817142915276,-2.82208633649536,-0.106479079611029,0.898993855265639
614,0.8,"Staggered entry, time-on-study order",631,628,FALSE,NA,0.0594817142915276,-2.82208633649536,-0.106479079611029,0.898993855265639
614,0.8,"Staggered entry, calendar-event order",631,628,FALSE,NA,0.0472010959014366,-3.05333816840939,-0.109963961430314,0.895866420459192
615,0.8,"Simultaneous entry, time-on-study order",631,625,TRUE,313,39.5985842302251,3.67879336585933,-0.234818229486913,0.790714565158932
615,0.8,"Staggered entry, time-on-study order",631,625,TRUE,313,39.5985842302251,3.67879336585933,-0.234818229486913,0.790714565158932
615,0.8,"Staggered entry, calendar-event order",631,624,TRUE,308,82.1311560321456,4.408317433291,-0.242949297390663,0.784311279391835
