"true_wr","sim","n_pairs","internal_wr","buysetest_wr","abs_diff","log_ratio","wins","losses","ties"
1.1,60,80,0.975918493362149,0.975918493362149,1.11022302462516e-16,2.22044604925031e-16,3161,3239,0
1.1,61,80,1.21606648199446,1.21606648199446,0,0,3512,2888,0
1.1,62,80,1.13404468156052,1.13404468156052,0,0,3401,2999,0
1.1,63,80,1.18355510064824,1.18355510064824,0,0,3469,2931,0
1.1,64,80,1.23152022315202,1.23152022315202,0,0,3532,2868,0
1.1,65,80,1.19253168893457,1.19253168893457,0,0,3481,2919,0
1.1,66,80,1.08536982730531,1.08536982730531,0,0,3331,3069,0
1.1,67,80,1.09629872256797,1.09629872256797,0,0,3347,3053,0
1.1,68,80,1.21837088388215,1.21837088388215,0,0,3515,2885,0
1.1,69,80,1.30381569474442,1.30381569474442,0,0,3622,2778,0
1.1,70,80,1.14190093708166,1.14190093708166,0,0,3412,2988,0
1.1,71,80,1.20461591457113,1.20461591457113,0,0,3497,2903,0
1.1,72,80,1.05128205128205,1.05128205128205,0,0,3280,3120,0
1.1,73,80,1.14118434258949,1.14118434258949,0,0,3411,2989,0
1.1,74,80,0.96078431372549,0.96078431372549,1.11022302462516e-16,2.22044604925031e-16,3136,3264,0
1.1,75,80,1.55081705858908,1.55081705858908,0,0,3891,2509,0
1.1,76,80,0.841196777905639,0.841196777905639,0,0,2924,3476,0
1.1,77,80,0.949436491014316,0.949436491014316,1.11022302462516e-16,-1.11022302462516e-16,3117,3283,0
1.1,78,80,1.25272791270679,1.25272791270679,0,0,3559,2841,0
1.1,79,80,1.33491426486684,1.33491426486684,2.22044604925031e-16,-1.11022302462516e-16,3659,2741,0
1.1,80,80,0.728795245813074,0.728795245813074,0,0,2698,3702,0
1.1,81,80,1.26468506723284,1.26468506723284,0,0,3574,2826,0
1.1,82,80,1.16949152542373,1.16949152542373,0,0,3450,2950,0
1.1,83,80,1.15924426450742,1.15924426450742,0,0,3436,2964,0
1.1,84,80,0.944106925880923,0.944106925880923,1.11022302462516e-16,2.22044604925031e-16,3108,3292,0
1.1,85,80,1.20689655172414,1.20689655172414,0,0,3500,2900,0
1.1,86,80,0.981424148606811,0.981424148606811,1.11022302462516e-16,-1.11022302462516e-16,3170,3230,0
1.1,87,80,0.862630966239814,0.862630966239814,0,0,2964,3436,0
1.1,88,80,1.1724372029871,1.1724372029871,0,0,3454,2946,0
1.1,89,80,0.786212670946135,0.786212670946135,0,0,2817,3583,0
1.1,90,80,1.02275600505689,1.02275600505689,0,0,3236,3164,0
1.1,91,80,1.14261801138266,1.14261801138266,0,0,3413,2987,0
1.1,92,80,1.44461420932009,1.44461420932009,0,0,3782,2618,0
1.1,93,80,1.08197787898504,1.08197787898504,0,0,3326,3074,0
1.1,94,80,0.823361823361823,0.823361823361823,1.11022302462516e-16,2.22044604925031e-16,2890,3510,0
1.1,95,80,1.31464737793852,1.31464737793852,0,0,3635,2765,0
1.1,96,80,1.23074241896131,1.23074241896131,0,0,3531,2869,0
1.1,97,80,1.00752823086575,1.00752823086575,0,0,3212,3188,0
1.1,98,80,0.94057004244997,0.94057004244997,1.11022302462516e-16,-1.11022302462516e-16,3102,3298,0
1.1,99,80,0.908738443185207,0.908738443185207,0,0,3047,3353,0
1.1,100,80,0.903062741599762,0.903062741599762,0,0,3037,3363,0
1.2,1,80,0.996257018091079,0.996257018091079,0,0,3194,3206,0
1.2,2,80,1.27030862007804,1.27030862007804,0,0,3581,2819,0
1.2,3,80,1.16143194866599,1.16143194866599,0,0,3439,2961,0
1.2,4,80,1.25669957686883,1.25669957686883,0,0,3564,2836,0
1.2,5,80,1.26789510985117,1.26789510985117,0,0,3578,2822,0
1.2,6,80,0.928872814948764,0.928872814948764,0,0,3082,3318,0
1.2,7,80,1.27111426543648,1.27111426543648,0,0,3582,2818,0
1.2,8,80,0.961986511342734,0.961986511342735,1.11022302462516e-16,-1.11022302462516e-16,3138,3262,0
1.2,9,80,1.33236151603499,1.33236151603499,2.22044604925031e-16,-2.22044604925031e-16,3656,2744,0
1.2,10,80,1.50980392156863,1.50980392156863,0,0,3850,2550,0
1.2,11,80,0.79523141654979,0.79523141654979,1.11022302462516e-16,-1.11022302462516e-16,2835,3565,0
1.2,12,80,1.10734277247284,1.10734277247284,0,0,3363,3037,0
1.2,13,80,1.30050323508267,1.30050323508267,0,0,3618,2782,0
1.2,14,80,1.35294117647059,1.35294117647059,2.22044604925031e-16,2.22044604925031e-16,3680,2720,0
1.2,15,80,1.45964642582629,1.45964642582629,2.22044604925031e-16,2.22044604925031e-16,3798,2602,0
1.2,16,80,1.32473665092626,1.32473665092626,2.22044604925031e-16,2.22044604925031e-16,3647,2753,0
1.2,17,80,1.60374288039056,1.60374288039056,2.22044604925031e-16,-1.11022302462516e-16,3942,2458,0
1.2,18,80,1.64026402640264,1.64026402640264,0,0,3976,2424,0
1.2,19,80,1.55387071029529,1.55387071029529,0,0,3894,2506,0
1.2,20,80,1.22531293463143,1.22531293463143,0,0,3524,2876,0
1.2,21,80,1.41691842900302,1.41691842900302,0,0,3752,2648,0
1.2,22,80,1.25035161744022,1.25035161744023,2.22044604925031e-16,-2.22044604925031e-16,3556,2844,0
1.2,23,80,1.54069075029774,1.54069075029774,0,0,3881,2519,0
1.2,24,80,1.09355577363428,1.09355577363428,0,0,3343,3057,0
1.2,25,80,1.0671834625323,1.0671834625323,0,0,3304,3096,0
1.2,26,80,1.32558139534884,1.32558139534884,0,0,3648,2752,0
1.2,27,80,1.53465346534653,1.53465346534653,0,0,3875,2525,0
1.2,28,80,1.15270770265725,1.15270770265725,2.22044604925031e-16,-2.22044604925031e-16,3427,2973,0
1.2,29,80,1.36424085703731,1.36424085703731,0,0,3693,2707,0
1.2,30,80,0.961986511342734,0.961986511342735,1.11022302462516e-16,-1.11022302462516e-16,3138,3262,0
1.2,31,80,1.20537560303239,1.20537560303239,0,0,3498,2902,0
1.2,32,80,1.12695247590562,1.12695247590562,0,0,3391,3009,0
1.2,33,80,1.06185567010309,1.06185567010309,0,0,3296,3104,0
1.2,34,80,1.01447906830343,1.01447906830343,0,0,3223,3177,0
1.2,35,80,1.07859694706073,1.07859694706073,2.22044604925031e-16,-2.22044604925031e-16,3321,3079,0
1.2,36,80,0.799269046949677,0.799269046949677,0,0,2843,3557,0
1.2,37,80,1.38272524199553,1.38272524199553,0,0,3714,2686,0
1.2,38,80,1.0545746388443,1.0545746388443,0,0,3285,3115,0
1.2,39,80,1.30381569474442,1.30381569474442,0,0,3622,2778,0
1.2,40,80,1.55591054313099,1.55591054313099,2.22044604925031e-16,-1.11022302462516e-16,3896,2504,0
1.2,41,80,1.29885057471264,1.29885057471264,2.22044604925031e-16,2.22044604925031e-16,3616,2784,0
1.2,42,80,1.17465171593612,1.17465171593612,0,0,3457,2943,0
1.2,43,80,1.32304900181488,1.32304900181488,2.22044604925031e-16,-2.22044604925031e-16,3645,2755,0
1.2,44,80,0.63015792154865,0.63015792154865,0,0,2474,3926,0
1.2,45,80,1.74324903557651,1.74324903557651,2.22044604925031e-16,-1.11022302462516e-16,4067,2333,0
1.2,46,80,1.01194592895316,1.01194592895316,0,0,3219,3181,0
1.2,47,80,0.84066724187518,0.84066724187518,0,0,2923,3477,0
1.2,48,80,1.54372019077901,1.54372019077901,0,0,3884,2516,0
1.2,49,80,1.03627107858734,1.03627107858734,0,0,3257,3143,0
1.2,50,80,1.03691915977085,1.03691915977085,2.22044604925031e-16,2.22044604925031e-16,3258,3142,0
1.2,51,80,1.33406272793581,1.33406272793581,2.22044604925031e-16,2.22044604925031e-16,3658,2742,0
1.2,52,80,1.19629375428964,1.19629375428964,0,0,3486,2914,0
1.2,53,80,1.11360634081902,1.11360634081902,0,0,3372,3028,0
1.2,54,80,1.51078854452727,1.51078854452727,0,0,3851,2549,0
1.2,55,80,1.22608695652174,1.22608695652174,0,0,3525,2875,0
1.2,56,80,1.37037037037037,1.37037037037037,0,0,3700,2700,0
1.2,57,80,1.20918191232309,1.20918191232309,0,0,3503,2897,0
1.2,58,80,1.28653090389425,1.28653090389425,0,0,3601,2799,0
1.2,59,80,1.20918191232309,1.20918191232309,0,0,3503,2897,0
1.2,60,80,1.34604105571847,1.34604105571847,0,0,3672,2728,0
1.2,61,80,0.987577639751553,0.987577639751553,0,0,3180,3220,0
1.2,62,80,1.24403927068724,1.24403927068724,0,0,3548,2852,0
1.2,63,80,1.13404468156052,1.13404468156052,0,0,3401,2999,0
1.2,64,80,1.05655526992288,1.05655526992288,2.22044604925031e-16,-2.22044604925031e-16,3288,3112,0
1.2,65,80,1.14477211796247,1.14477211796247,2.22044604925031e-16,2.22044604925031e-16,3416,2984,0
1.2,66,80,0.99501246882793,0.99501246882793,1.11022302462516e-16,-1.11022302462516e-16,3192,3208,0
1.2,67,80,1.04016576346828,1.04016576346828,2.22044604925031e-16,-2.22044604925031e-16,3263,3137,0
1.2,68,80,0.824921585400627,0.824921585400627,0,0,2893,3507,0
1.2,69,80,1.12624584717608,1.12624584717608,0,0,3390,3010,0
1.2,70,80,1.11780277961615,1.11780277961615,0,0,3378,3022,0
1.2,71,80,0.896858328393598,0.896858328393598,0,0,3026,3374,0
1.2,72,80,1.27434257285004,1.27434257285004,0,0,3586,2814,0
1.2,73,80,1.22531293463143,1.22531293463143,0,0,3524,2876,0
1.2,74,80,0.8697049371896,0.8697049371896,1.11022302462516e-16,-1.11022302462516e-16,2977,3423,0
1.2,75,80,1.2354173943416,1.2354173943416,2.22044604925031e-16,2.22044604925031e-16,3537,2863,0
1.2,76,80,0.688208915853337,0.688208915853337,0,0,2609,3791,0
1.2,77,80,0.845444059976932,0.845444059976932,0,0,2932,3468,0
1.2,78,80,1.49027237354086,1.49027237354086,0,0,3830,2570,0
1.2,79,80,1.3581429624171,1.3581429624171,2.22044604925031e-16,2.22044604925031e-16,3686,2714,0
1.2,80,80,0.914448100508525,0.914448100508525,0,0,3057,3343,0
1.2,81,80,1.26950354609929,1.26950354609929,0,0,3580,2820,0
1.2,82,80,1.03303684879288,1.03303684879288,2.22044604925031e-16,-2.22044604925031e-16,3252,3148,0
1.2,83,80,1.17317487266553,1.17317487266553,2.22044604925031e-16,2.22044604925031e-16,3455,2945,0
1.2,84,80,0.937046004842615,0.937046004842615,0,0,3096,3304,0
1.2,85,80,1.02147820593809,1.02147820593809,0,0,3234,3166,0
1.2,86,80,1.12271973466003,1.12271973466003,0,0,3385,3015,0
1.2,87,80,1.98507462686567,1.98507462686567,0,0,4256,2144,0
1.2,88,80,1.30215827338129,1.3021582733813,2.22044604925031e-16,-2.22044604925031e-16,3620,2780,0
1.2,89,80,1.24798033017211,1.24798033017211,0,0,3553,2847,0
1.2,90,80,1.09767289413307,1.09767289413307,0,0,3349,3051,0
1.2,91,80,1.28571428571429,1.28571428571429,0,0,3600,2800,0
1.2,92,80,0.858844031367993,0.858844031367993,0,0,2957,3443,0
1.2,93,80,1.03951561504143,1.03951561504143,2.22044604925031e-16,2.22044604925031e-16,3262,3138,0
1.2,94,80,0.952410006101281,0.952410006101281,0,0,3122,3278,0
1.2,95,80,1.03174603174603,1.03174603174603,0,0,3250,3150,0
1.2,96,80,0.964998464844949,0.964998464844949,0,0,3143,3257,0
1.2,97,80,1.04538191115372,1.04538191115372,0,0,3271,3129,0
1.2,98,80,1.11780277961615,1.11780277961615,0,0,3378,3022,0
1.2,99,80,1.22918843608499,1.22918843608499,0,0,3529,2871,0
1.2,100,80,1.02403542061986,1.02403542061986,2.22044604925031e-16,-2.22044604925031e-16,3238,3162,0
1.3,1,80,1.7061310782241,1.7061310782241,2.22044604925031e-16,-1.11022302462516e-16,4035,2365,0
1.3,2,80,1.41145440844009,1.41145440844009,0,0,3746,2654,0
1.3,3,80,1.58585858585859,1.58585858585859,0,0,3925,2475,0
1.3,4,80,1.12201591511936,1.12201591511936,2.22044604925031e-16,-2.22044604925031e-16,3384,3016,0
1.3,5,80,1.35380654652446,1.35380654652446,0,0,3681,2719,0
1.3,6,80,1.2206800832755,1.2206800832755,0,0,3518,2882,0
1.3,7,80,1.20082530949106,1.20082530949106,0,0,3492,2908,0
1.3,8,80,1.47773906310492,1.47773906310492,2.22044604925031e-16,-1.11022302462516e-16,3817,2583,0
1.3,9,80,0.977750309023486,0.977750309023486,0,0,3164,3236,0
1.3,10,80,1.3898431665422,1.3898431665422,2.22044604925031e-16,2.22044604925031e-16,3722,2678,0
1.3,11,80,1.33918128654971,1.33918128654971,0,0,3664,2736,0
1.3,12,80,1.56615878107458,1.56615878107458,0,0,3906,2494,0
1.3,13,80,1.39431350542462,1.39431350542462,2.22044604925031e-16,-1.11022302462516e-16,3727,2673,0
1.3,14,80,1.63049732840115,1.63049732840115,2.22044604925031e-16,-1.11022302462516e-16,3967,2433,0
1.3,15,80,1.84824210057855,1.84824210057855,2.22044604925031e-16,-1.11022302462516e-16,4153,2247,0
1.3,16,80,1.30796970789758,1.30796970789758,2.22044604925031e-16,-2.22044604925031e-16,3627,2773,0
1.3,17,80,1.05787781350482,1.05787781350482,2.22044604925031e-16,2.22044604925031e-16,3290,3110,0
1.3,18,80,1.12836714333222,1.12836714333222,0,0,3393,3007,0
1.3,19,80,1.4233244982961,1.4233244982961,2.22044604925031e-16,-1.11022302462516e-16,3759,2641,0
1.3,20,80,1.28898426323319,1.28898426323319,0,0,3604,2796,0
1.3,21,80,1.02211690363349,1.02211690363349,0,0,3235,3165,0
1.3,22,80,1.36424085703731,1.36424085703731,0,0,3693,2707,0
1.3,23,80,1.33406272793581,1.33406272793581,2.22044604925031e-16,2.22044604925031e-16,3658,2742,0
1.3,24,80,1.56410256410256,1.56410256410256,0,0,3904,2496,0
1.3,25,80,1.03432930705658,1.03432930705658,0,0,3254,3146,0
1.3,26,80,1.24798033017211,1.24798033017211,0,0,3553,2847,0
1.3,27,80,1.34432234432234,1.34432234432234,0,0,3670,2730,0
1.3,28,80,1.63591433278418,1.63591433278418,2.22044604925031e-16,2.22044604925031e-16,3972,2428,0
1.3,29,80,1.43716679360244,1.43716679360244,0,0,3774,2626,0
1.3,30,80,2.04616849119467,2.04616849119467,0,0,4299,2101,0
1.3,31,80,1.64135369376806,1.64135369376806,0,0,3977,2423,0
1.3,32,80,1.59319286871961,1.59319286871961,0,0,3932,2468,0
1.3,33,80,1.44741873804971,1.44741873804971,0,0,3785,2615,0
1.3,34,80,1.65450020738283,1.65450020738283,0,0,3989,2411,0
1.3,35,80,1.5,1.5,2.22044604925031e-16,2.22044604925031e-16,3840,2560,0
1.3,36,80,1.1724372029871,1.1724372029871,0,0,3454,2946,0
1.3,37,80,1.28816589202717,1.28816589202717,2.22044604925031e-16,-2.22044604925031e-16,3603,2797,0
1.3,38,80,1.20082530949106,1.20082530949106,0,0,3492,2908,0
1.3,39,80,1.07792207792208,1.07792207792208,0,0,3320,3080,0
